Date,Product,Category,Price,Quantity Sold,Total Sales
14-10-2025,Jeans,Fashion,1795.87,4,7183.48
25-01-2025,T-Shirt,Fashion,778.25,10,7782.5
08-07-2025,Phone,Electronics,21282.86,9,191545.74
25-03-2025,Rice,Grocery,61.9,6,371.4
10-10-2025,Headphones,Electronics,2787.42,6,16724.52
28-07-2025,Keyboard,Electronics,1524.06,6,9144.36
28-08-2025,Rice,Grocery,63.21,3,189.63
11-12-2025,Bread,Grocery,43.12,9,388.08
28-07-2025,Rice,Grocery,65.54,2,131.08
05-11-2025,T-Shirt,Fashion,861.56,6,5169.36
03-07-2025,Watch,Accessories,3476.59,9,31289.31
15-12-2025,Keyboard,,1616.92,6,9701.52
17-09-2025,Speaker,Electronics,4823.74,3,14471.22
03-11-2025,Rice,Grocery,60.48,3,181.44
21-10-2025,Keyboard,Electronics,1643.17,4,6572.68
21-12-2025,Milk,Grocery,50.4,7,352.8
27-02-2025,Headphones,Electronics,3026.4,9,27237.6
23-02-2025,Bag,Accessories,1080.97,9,9728.73
07-12-2025,Keyboard,Electronics,1571.91,6,9431.46
08-09-2025,Mouse,Electronics,675.57,6,4053.42
08-10-2025,Speaker,Electronics,4405.46,7,30838.22
23-04-2025,Bag,,1164.27,7,8149.89
19-12-2025,Bread,Grocery,43.9,4,175.6
24-11-2025,Watch,Accessories,3467.56,4,13870.24
01-01-2025,Speaker,Electronics,4764.23,9,42878.07
25-02-2025,Phone,Electronics,18577.42,2,37154.84
22-12-2025,T-Shirt,Fashion,758.69,7,5310.83
05-06-2025,Tablet,Electronics,23546.22,2,
08-04-2025,Laptop,Electronics,45162.2,5,225811
03-03-2025,Shoes,Fashion,2342.86,2,4685.72
04-02-2025,T-Shirt,Fashion,792.42,2,1584.84
05-08-2025,Rice,Grocery,61.94,1,61.94
24-12-2025,Bag,Accessories,1152.05,7,8064.35
11-07-2025,Shoes,Fashion,2401.89,10,24018.9
29-10-2025,Speaker,Electronics,4480.6,10,44806
31-10-2025,Laptop,Electronics,51791.17,1,51791.17
13-09-2025,Rice,Grocery,58.22,5,291.1
25-12-2025,Phone,Electronics,21444.7,7,150112.9
03-10-2025,Bread,Grocery,36.78,10,367.8
14-11-2025,Speaker,Electronics,4365.95,8,34927.6
14-01-2025,Milk,Grocery,,8,399.44
14-02-2025,Phone,Electronics,19008.63,2,38017.26
12-02-2025,Shoes,Fashion,2612.14,2,5224.28
21-08-2025,Milk,Grocery,57.74,4,230.96
06-11-2025,Phone,Electronics,18137.37,5,90686.85
10-10-2025,Bread,Grocery,41.63,8,333.04
21-04-2025,Bag,Accessories,1178.55,1,1178.55
17-12-2025,Keyboard,Electronics,1528.03,1,1528.03
17-09-2025,Phone,Electronics,18276.4,3,54829.2
26-08-2025,T-Shirt,Fashion,831.54,7,5820.78
02-10-2025,Watch,Accessories,3657.03,5,18285.15
27-10-2025,Mouse,Electronics,727.75,8,5822
31-03-2025,,Electronics,4456.55,3,13369.65
21-01-2025,T-Shirt,Fashion,816.18,7,5713.26
26-02-2025,Watch,Accessories,3258.36,2,6516.72
12-04-2025,Phone,Electronics,19944.99,1,19944.99
18-07-2025,Bread,Grocery,41.96,3,125.88
12-07-2025,Laptop,Electronics,48022.77,4,192091.08
24-06-2025,Tablet,Electronics,25915.17,8,207321.36
28-04-2025,Jeans,Fashion,1780.08,2,3560.16
21-02-2025,Keyboard,Electronics,1391.76,10,13917.6
16-10-2025,Laptop,Electronics,49380.97,6,296285.82
24-12-2025,Milk,Grocery,49.73,9,447.57
22-12-2025,Rice,Grocery,61.62,2,123.24
03-08-2025,Phone,Electronics,18134.15,7,126939.05
13-10-2025,Jeans,Fashion,1772.01,2,3544.02
14-02-2025,T-Shirt,Fashion,860.44,6,5162.64
01-09-2025,Milk,Grocery,55.08,4,220.32
12-03-2025,Mouse,Electronics,633.38,2,1266.76
,Keyboard,Electronics,1549.39,8,12395.12
04-12-2025,Headphones,Electronics,2923.99,,14619.95
02-09-2025,Mouse,Electronics,765.92,3,2297.76
26-10-2025,Milk,Grocery,50.77,1,50.77
29-04-2025,Shoes,Fashion,2323.69,3,6971.07
26-12-2025,Milk,Grocery,49.62,1,49.62
19-09-2025,Bread,,36.1,9,324.9
07-12-2025,T-Shirt,Fashion,813.69,1,813.69
05-06-2025,Speaker,Electronics,4780.32,6,28681.92
05-05-2025,Tablet,Electronics,24901.95,4,99607.8
07-04-2025,Watch,Accessories,3482.33,8,27858.64
20-04-2025,Mouse,Electronics,654.14,9,5887.26
21-11-2025,Watch,Accessories,3528.98,2,7057.96
16-03-2025,Watch,Accessories,3238.87,9,29149.83
16-03-2025,Tablet,Electronics,26302.59,8,210420.72
20-09-2025,Mouse,Electronics,709.26,4,2837.04
17-11-2025,Bread,Grocery,39.31,6,235.86
26-04-2025,Tablet,Electronics,23812.34,1,23812.34
10-08-2025,Laptop,Electronics,53706.69,7,375946.83
15-01-2025,Shoes,Fashion,2585.83,6,15514.98
20-07-2025,Phone,Electronics,20425.75,4,81703
07-03-2025,Phone,Electronics,20459.58,9,184136.22
28-07-2025,Watch,Accessories,3760.31,3,11280.93
04-05-2025,Bag,,1205.1,8,9640.8
08-02-2025,Milk,Grocery,56.1,7,392.7
03-02-2025,Headphones,Electronics,,,8252.73
25-11-2025,Laptop,,48695.21,7,340866.47
24-05-2025,Phone,Electronics,20600.67,6,123604.02
05-06-2025,Tablet,Electronics,25176.45,6,151058.7
07-06-2025,Tablet,Electronics,27242.48,9,245182.32
07-09-2025,Milk,Grocery,57.83,10,578.3
22-12-2025,Headphones,Electronics,3254.07,10,32540.7
03-11-2025,Watch,Accessories,3700.07,3,11100.21
29-08-2025,Rice,Grocery,55.09,8,440.72
25-06-2025,Headphones,Electronics,3010.2,2,6020.4
09-05-2025,Watch,Accessories,3337.75,5,16688.75
28-05-2025,Bag,Accessories,1203.24,,7219.44
15-06-2025,Speaker,Electronics,4265.47,4,17061.88
28-06-2025,T-Shirt,Fashion,750.7,6,4504.2
23-09-2025,Watch,Accessories,3438.08,5,17190.4
03-11-2025,Milk,Grocery,56.87,4,227.48
10-11-2025,Speaker,Electronics,4758.2,5,23791
08-04-2025,Watch,Accessories,3630.19,9,32671.71
11-10-2025,Rice,Grocery,56.45,8,451.6
25-10-2025,Headphones,Electronics,2804.05,5,14020.25
23-11-2025,Shoes,Fashion,2352.87,6,14117.22
04-04-2025,Speaker,Electronics,4632.73,8,37061.84
11-07-2025,Shoes,Fashion,2445.82,5,12229.1
18-10-2025,Phone,Electronics,20149.63,3,60448.89
11-05-2025,Bag,Accessories,1097.29,2,
12-07-2025,Tablet,Electronics,25253.42,7,176773.94
02-01-2025,Mouse,Electronics,656.45,5,3282.25
11-09-2025,Phone,Electronics,21739,9,195651
26-10-2025,Tablet,Electronics,23885.46,10,238854.6
04-08-2025,Shoes,Fashion,2382.85,7,16679.95
18-11-2025,Phone,Electronics,20381.09,8,163048.72
12-08-2025,Milk,Grocery,52.94,3,158.82
03-04-2025,Mouse,Electronics,680.59,1,680.59
22-01-2025,Tablet,Electronics,22851.4,2,45702.8
08-10-2025,Headphones,Electronics,2861.05,2,5722.1
18-12-2025,Milk,Grocery,51.75,10,517.5
31-01-2025,Laptop,Electronics,46114.32,10,461143.2
22-05-2025,T-Shirt,Fashion,788.77,4,3155.08
23-04-2025,Bag,Accessories,1224.88,5,6124.4
10-10-2025,Rice,Grocery,64.09,3,192.27
12-01-2025,Headphones,Electronics,3050.47,4,12201.88
29-03-2025,Bread,Grocery,43.73,7,306.11
15-04-2025,Headphones,Electronics,3069.78,3,9209.34
16-02-2025,Bag,Accessories,1257.71,5,6288.55
06-09-2025,Mouse,Electronics,643.4,7,4503.8
24-04-2025,Shoes,Fashion,2479.75,3,7439.25
30-03-2025,Speaker,Electronics,4248.31,2,8496.62
,Shoes,Fashion,2585.58,7,18099.06
24-10-2025,Tablet,Electronics,25498.58,7,178490.06
17-08-2025,Shoes,Fashion,2366.09,2,4732.18
,Jeans,Fashion,1779.89,3,5339.67
16-07-2025,Tablet,Electronics,25575.26,7,179026.82
12-01-2025,Headphones,Electronics,3159.03,4,12636.12
11-12-2025,Phone,Electronics,19746.6,9,177719.4
25-06-2025,Rice,Grocery,54.25,9,488.25
12-11-2025,Milk,Grocery,58.72,10,587.2
16-04-2025,Rice,Grocery,55.73,2,111.46
04-11-2025,Tablet,Electronics,25994.64,7,181962.48
28-03-2025,Bread,Grocery,39.23,4,156.92
10-06-2025,Rice,Grocery,58.86,4,235.44
29-05-2025,Speaker,Electronics,4257.81,10,42578.1
29-08-2025,Laptop,Electronics,51864.92,10,518649.2
05-05-2025,Watch,Accessories,3638.31,8,29106.48
12-01-2025,Milk,Grocery,55.79,6,334.74
15-07-2025,Laptop,Electronics,49909.57,8,399276.56
06-08-2025,Mouse,Electronics,691.23,6,4147.38
28-04-2025,T-Shirt,Fashion,778.66,5,3893.3
03-09-2025,Keyboard,Electronics,1400.56,10,14005.6
27-11-2025,Headphones,Electronics,3059.46,4,12237.84
19-01-2025,Milk,Grocery,53.51,4,214.04
16-02-2025,Jeans,Fashion,1949.71,2,3899.42
12-11-2025,Jeans,Fashion,1819.02,5,9095.1
10-02-2025,Headphones,Electronics,3259.21,8,26073.68
18-03-2025,T-Shirt,Fashion,742.66,7,5198.62
23-05-2025,Tablet,Electronics,27079.81,4,108319.24
29-07-2025,T-Shirt,Fashion,746.66,2,1493.32
29-04-2025,Tablet,Electronics,22961.35,1,22961.35
21-10-2025,Watch,Accessories,3698.17,3,11094.51
28-05-2025,Headphones,Electronics,2982.15,7,20875.05
27-03-2025,Shoes,Fashion,2258.59,4,9034.36
05-11-2025,Jeans,Fashion,1647.74,2,3295.48
18-05-2025,Tablet,Electronics,26415.72,9,237741.48
05-03-2025,Bread,Grocery,39.7,6,238.2
02-04-2025,Keyboard,Electronics,1510.1,3,4530.3
06-05-2025,Bread,Grocery,36.07,3,108.21
20-05-2025,Headphones,Electronics,3187.98,9,28691.82
16-09-2025,Speaker,Electronics,,3,12303.51
27-03-2025,Laptop,Electronics,49690.67,3,149072.01
04-05-2025,Tablet,Electronics,25544.85,6,153269.1
21-10-2025,Bread,Grocery,38.23,4,152.92
21-08-2025,Keyboard,Electronics,1563.06,4,6252.24
24-03-2025,Watch,Accessories,3574.21,,3574.21
04-02-2025,Milk,Grocery,50.99,5,254.95
24-08-2025,Headphones,Electronics,3179.3,7,22255.1
09-10-2025,Headphones,Electronics,3135.74,9,28221.66
27-08-2025,Watch,Accessories,3810.3,6,22861.8
07-11-2025,Bag,Accessories,1252.41,7,8766.87
09-05-2025,Headphones,Electronics,3262.12,3,9786.36
15-09-2025,Tablet,Electronics,24998.63,1,24998.63
16-04-2025,Mouse,Electronics,713.97,6,4283.82
02-06-2025,Mouse,Electronics,714.62,7,5002.34
15-07-2025,Milk,Grocery,52.79,1,52.79
11-06-2025,Phone,Electronics,18794.81,1,18794.81
21-04-2025,Milk,Grocery,58.03,3,174.09
19-08-2025,Tablet,Electronics,25452.15,3,76356.45
,Bread,Grocery,38.42,4,153.68
14-03-2025,Laptop,Electronics,54005.04,8,432040.32
10-05-2025,Phone,Electronics,19596.96,8,156775.68
10-07-2025,Speaker,Electronics,4234.22,3,12702.66
01-08-2025,Laptop,Electronics,47453.66,3,142360.98
24-11-2025,Speaker,Electronics,4141.16,6,24846.96
28-01-2025,Rice,Grocery,59.58,7,417.06
01-12-2025,Tablet,Electronics,24666.91,10,246669.1
31-05-2025,Rice,Grocery,63.85,9,574.65
02-09-2025,Laptop,Electronics,54339.77,8,434718.16
04-02-2025,Rice,,57.98,5,289.9
17-09-2025,Keyboard,Electronics,1353.32,2,2706.64
16-03-2025,Jeans,Fashion,1876,5,9380
31-01-2025,Laptop,Electronics,50095.07,9,450855.63
10-07-2025,Laptop,Electronics,49483.59,6,296901.54
10-11-2025,Phone,Electronics,,6,116326.2
26-05-2025,Rice,Grocery,54.61,9,491.49
27-10-2025,Mouse,Electronics,753.69,8,6029.52
10-08-2025,Bread,Grocery,40.11,9,360.99
17-10-2025,Headphones,Electronics,2740.37,3,8221.11
13-07-2025,Rice,Grocery,61.93,8,495.44
22-11-2025,T-Shirt,Fashion,743.03,4,2972.12
17-02-2025,Bag,Accessories,1172.13,7,8204.91
23-04-2025,Laptop,Electronics,45440.13,1,45440.13
10-03-2025,Shoes,Fashion,2459.19,4,9836.76
02-08-2025,Bread,Grocery,42.61,3,127.83
07-08-2025,Headphones,Electronics,3040.91,4,12163.64
01-01-2025,Mouse,Electronics,652.87,1,652.87
16-05-2025,Jeans,Fashion,1793.76,2,3587.52
23-04-2025,Phone,Electronics,21660.54,3,64981.62
11-12-2025,Phone,Electronics,18456.95,8,
25-06-2025,Bag,Accessories,1254.7,6,7528.2
29-08-2025,T-Shirt,Fashion,812.33,9,7310.97
19-06-2025,Watch,Accessories,3615.46,9,32539.14
21-03-2025,Watch,Accessories,3627.37,10,36273.7
24-09-2025,Watch,Accessories,3345.28,10,33452.8
06-05-2025,Shoes,Fashion,2657.47,7,18602.29
05-09-2025,T-Shirt,Fashion,772.5,9,6952.5
03-06-2025,Phone,Electronics,21891.04,7,153237.28
27-01-2025,Bag,Accessories,1152.08,5,5760.4
24-02-2025,,Electronics,23239.86,4,92959.44
23-04-2025,Speaker,Electronics,4910.56,8,39284.48
20-03-2025,Speaker,Electronics,4138.74,9,37248.66
16-09-2025,Rice,Grocery,58.95,7,412.65
03-08-2025,Bag,Accessories,1159.49,2,2318.98
05-05-2025,Keyboard,Electronics,1536.92,2,3073.84
10-06-2025,Speaker,Electronics,4850.38,7,33952.66
27-07-2025,Tablet,Electronics,24660.84,7,172625.88
31-08-2025,Laptop,Electronics,48337.86,6,290027.16
02-03-2025,T-Shirt,Fashion,757.71,8,6061.68
22-07-2025,Bag,Accessories,1131.37,7,7919.59
01-05-2025,T-Shirt,Fashion,758.92,3,2276.76
22-06-2025,Keyboard,Electronics,1529.39,10,15293.9
12-07-2025,Tablet,Electronics,22914.39,2,45828.78
12-02-2025,Bread,Grocery,41.9,3,125.7
04-10-2025,Milk,Grocery,54.92,2,109.84
24-12-2025,Watch,Accessories,3256.32,1,3256.32
02-01-2025,Phone,Electronics,18710.29,3,56130.87
30-05-2025,Tablet,Electronics,24333.83,6,146002.98
08-12-2025,Bag,Accessories,1101,3,3303
08-06-2025,Rice,Grocery,55.2,10,552
12-02-2025,Laptop,Electronics,51143.63,4,204574.52
29-03-2025,Speaker,Electronics,4401.78,8,35214.24
25-02-2025,T-Shirt,Fashion,814.94,10,8149.4
27-09-2025,Mouse,Electronics,746.45,5,3732.25
12-03-2025,Mouse,Electronics,694.73,5,3473.65
22-03-2025,Watch,Accessories,3693.25,9,33239.25
19-02-2025,Phone,Electronics,20425.93,5,102129.65
17-01-2025,Milk,Grocery,58.87,3,176.61
22-12-2025,Phone,Electronics,21241.08,6,127446.48
18-09-2025,T-Shirt,Fashion,766.98,7,5368.86
03-08-2025,Bread,Grocery,43.44,5,217.2
08-12-2025,Rice,Grocery,56.53,8,452.24
18-03-2025,Jeans,Fashion,1675.88,2,3351.76
31-01-2025,Bag,Accessories,1290.03,3,3870.09
,Phone,Electronics,18504.44,2,37008.88
25-05-2025,Bread,,38.66,6,231.96
24-10-2025,Shoes,Fashion,2609.32,7,18265.24
29-07-2025,Mouse,Electronics,760.18,9,6841.62
28-10-2025,T-Shirt,Fashion,869.99,4,3479.96
31-08-2025,Watch,Accessories,3173.69,3,9521.07
20-07-2025,Shoes,Fashion,2422.54,1,2422.54
17-01-2025,Tablet,Electronics,26765.34,5,133826.7
19-07-2025,Keyboard,Electronics,1593.76,8,12750.08
04-12-2025,Milk,Grocery,58.12,6,348.72
19-08-2025,Keyboard,Electronics,1594.73,7,11163.11
04-12-2025,Rice,Grocery,65.5,10,655
25-12-2025,Keyboard,Electronics,1352.23,3,4056.69
09-05-2025,Milk,Grocery,50.53,6,303.18
17-03-2025,Laptop,Electronics,53842.19,4,215368.76
20-09-2025,Bag,Accessories,1198.89,5,5994.45
14-04-2025,Jeans,Fashion,1684.98,1,1684.98
05-01-2025,Watch,Accessories,3402.51,6,20415.06
11-11-2025,Rice,Grocery,58.05,2,116.1
05-09-2025,Bread,Grocery,42.59,9,383.31
14-04-2025,Shoes,Fashion,2323.9,9,20915.1
21-05-2025,Headphones,Electronics,2934.41,9,26409.69
30-10-2025,Bag,Accessories,1302.38,4,5209.52
11-08-2025,Bread,Grocery,43.6,1,43.6
21-08-2025,Jeans,Fashion,1832.75,5,9163.75
03-10-2025,Bread,Grocery,39.65,5,198.25
20-06-2025,Laptop,Electronics,49073.36,2,98146.72
31-08-2025,Tablet,Electronics,26891.17,8,215129.36
08-11-2025,Bag,Accessories,1135.43,6,6812.58
30-10-2025,Shoes,Fashion,2474.64,5,12373.2
30-11-2025,Tablet,Electronics,22693.55,4,90774.2
09-12-2025,Speaker,Electronics,4571.61,7,32001.27
16-05-2025,Laptop,Electronics,50307.43,1,50307.43
24-04-2025,Tablet,Electronics,24746.25,7,173223.75
02-01-2025,Milk,Grocery,50.03,2,100.06
21-05-2025,Headphones,Electronics,3188.65,9,28697.85
02-08-2025,Laptop,Electronics,50017.52,5,250087.6
04-11-2025,Watch,Accessories,3185.84,10,31858.4
20-04-2025,Headphones,Electronics,3096.77,5,15483.85
01-03-2025,Tablet,Electronics,23674.17,7,165719.19
15-10-2025,Jeans,Fashion,1738.29,9,15644.61
02-12-2025,Shoes,Fashion,2257.11,7,15799.77
10-02-2025,Rice,Grocery,61.76,8,494.08
11-01-2025,Mouse,Electronics,648.18,5,3240.9
28-03-2025,Watch,Accessories,3354.62,5,16773.1
01-08-2025,Keyboard,Electronics,1621.79,4,6487.16
25-03-2025,Rice,Grocery,55.17,5,275.85
08-06-2025,Headphones,Electronics,3114.93,2,6229.86
09-02-2025,Keyboard,Electronics,1611.97,1,1611.97
03-05-2025,,Electronics,739.01,5,3695.05
02-04-2025,Mouse,Electronics,,6,4422.54
04-03-2025,Headphones,Electronics,3159.6,9,28436.4
27-08-2025,Headphones,Electronics,2773.26,10,27732.6
23-05-2025,Bread,Grocery,36.67,2,73.34
30-06-2025,Keyboard,Electronics,1466.36,4,5865.44
07-10-2025,T-Shirt,Fashion,836.05,10,8360.5
14-02-2025,Mouse,Electronics,652.72,6,3916.32
24-03-2025,Headphones,Electronics,3189.13,9,28702.17
10-04-2025,Phone,Electronics,21964.45,6,131786.7
16-01-2025,Rice,Grocery,64.24,7,449.68
23-02-2025,Bread,Grocery,40.1,7,280.7
19-04-2025,Keyboard,Electronics,1407.04,8,11256.32
28-10-2025,Jeans,Fashion,1871.05,4,7484.2
03-12-2025,Speaker,Electronics,4871.59,8,38972.72
13-10-2025,Bread,Grocery,39.66,6,237.96
25-11-2025,Rice,Grocery,56.39,1,56.39
19-01-2025,Phone,Electronics,18752.32,10,187523.2
01-07-2025,Laptop,Electronics,54876.62,6,329259.72
29-11-2025,Rice,Grocery,58.99,1,58.99
11-06-2025,Tablet,Electronics,24817.41,3,
19-02-2025,Bag,Accessories,1204.92,2,2409.84
31-10-2025,Keyboard,Electronics,1492.03,9,13428.27
10-10-2025,Jeans,Fashion,1894.17,2,3788.34
16-11-2025,Bread,Grocery,36.26,6,217.56
06-05-2025,T-Shirt,Fashion,805.93,7,5641.51
31-05-2025,Laptop,Electronics,53586.57,1,53586.57
03-06-2025,Watch,Accessories,3824.85,3,11474.55
23-12-2025,T-Shirt,Fashion,850.51,3,2551.53
24-05-2025,Rice,Grocery,64.2,2,128.4
29-09-2025,Rice,Grocery,54.9,5,274.5
03-06-2025,Milk,Grocery,49.75,,248.75
17-06-2025,Keyboard,Electronics,1563.54,3,4690.62
26-09-2025,Bag,Accessories,1223.89,2,2447.78
05-07-2025,Mouse,Electronics,643.32,5,3216.6
20-06-2025,Rice,Grocery,64.66,3,193.98
23-10-2025,Shoes,Fashion,2541.11,2,5082.22
29-04-2025,Laptop,Electronics,47765.15,9,429886.35
05-10-2025,Speaker,Electronics,4823.33,9,43409.97
23-10-2025,Tablet,Electronics,25952.41,5,129762.05
10-10-2025,Watch,Accessories,3358.28,7,23507.96
21-01-2025,T-Shirt,Fashion,867.01,7,6069.07
17-02-2025,Watch,Accessories,3383.29,1,3383.29
12-03-2025,Mouse,Electronics,643.2,10,6432
03-01-2025,Mouse,Electronics,754.8,1,754.8
29-08-2025,Bread,Grocery,38.89,9,350.01
24-02-2025,T-Shirt,Fashion,745.41,9,6708.69
07-05-2025,Mouse,Electronics,676.77,3,2030.31
29-11-2025,Speaker,Electronics,4562.11,2,9124.22
19-11-2025,Bread,Grocery,36.13,4,144.52
29-12-2025,Keyboard,Electronics,1400.81,9,12607.29
03-05-2025,Milk,Grocery,49.56,9,446.04
20-05-2025,Bag,Accessories,1270.72,4,5082.88
10-09-2025,Headphones,Electronics,2842.75,7,19899.25
19-04-2025,Bag,Accessories,1240.05,4,4960.2
28-09-2025,T-Shirt,Fashion,775.08,7,5425.56
30-10-2025,Milk,Grocery,59.52,5,297.6
18-05-2025,Shoes,Fashion,2558.19,2,5116.38
28-12-2025,Milk,Grocery,52.3,10,523
12-09-2025,Laptop,Electronics,54778.16,7,383447.12
30-10-2025,Shoes,Fashion,2623.39,3,7870.17
23-10-2025,Keyboard,Electronics,1594.33,10,15943.3
03-03-2025,Watch,Accessories,3324.15,1,3324.15
29-04-2025,Shoes,Fashion,2622.44,2,5244.88
17-12-2025,Milk,Grocery,50.96,4,203.84
22-05-2025,Mouse,Electronics,710.44,4,2841.76
26-02-2025,Tablet,Electronics,25981.12,7,181867.84
24-02-2025,Rice,Grocery,56.48,3,169.44
17-03-2025,Jeans,Fashion,1853.27,2,3706.54
08-07-2025,Rice,Grocery,65.73,7,460.11
04-12-2025,Headphones,Electronics,3108.19,8,24865.52
06-12-2025,Shoes,Fashion,2678.88,3,8036.64
16-04-2025,Milk,Grocery,53.38,4,213.52
08-09-2025,Phone,Electronics,21796.57,7,152575.99
26-01-2025,T-Shirt,Fashion,720.49,,5763.92
23-03-2025,Laptop,Electronics,52813.93,1,52813.93
23-08-2025,Headphones,Electronics,2873.44,7,20114.08
26-02-2025,Speaker,Electronics,4308.49,5,21542.45
24-05-2025,Keyboard,Electronics,1477.85,1,1477.85
31-08-2025,Bread,Grocery,42.1,2,84.2
28-10-2025,Phone,Electronics,19391.37,4,77565.48
19-08-2025,Shoes,Fashion,2594.22,5,12971.1
02-09-2025,Milk,Grocery,52.47,8,419.76
23-04-2025,,Electronics,21619.23,1,21619.23
01-05-2025,Watch,Accessories,3490.13,4,13960.52
10-10-2025,Headphones,Electronics,3085.13,3,9255.39
26-02-2025,T-Shirt,Fashion,835.4,9,7518.6
11-05-2025,Jeans,Fashion,1655.58,9,14900.22
08-06-2025,Jeans,Fashion,1765.34,2,3530.68
18-10-2025,Speaker,Electronics,4146.41,5,20732.05
10-05-2025,Bread,Grocery,37.95,9,341.55
11-11-2025,Bag,Accessories,1271.76,9,11445.84
04-04-2025,Watch,Accessories,3497.93,9,31481.37
02-01-2025,Keyboard,Electronics,1637.59,6,9825.54
20-12-2025,Bread,Grocery,40.43,10,404.3
24-06-2025,Laptop,Electronics,49810.19,3,149430.57
25-02-2025,Jeans,Fashion,1730.28,7,
09-05-2025,Jeans,Fashion,1909.65,10,19096.5
13-04-2025,Watch,Accessories,3431.37,10,
17-10-2025,Bag,Accessories,1165.65,7,8159.55
30-08-2025,Bag,Accessories,1127.1,4,4508.4
16-06-2025,Laptop,Electronics,53577.96,6,321467.76
30-08-2025,Bread,Grocery,37.93,6,227.58
10-09-2025,Shoes,Fashion,2465.41,9,22188.69
09-01-2025,Jeans,Fashion,1647.46,10,16474.6
12-03-2025,Shoes,Fashion,2455.37,1,2455.37
15-04-2025,Phone,Electronics,19649.44,2,39298.88
22-02-2025,Watch,Accessories,3842.84,9,34585.56
14-08-2025,Jeans,Fashion,1668.86,4,6675.44
22-04-2025,Rice,Grocery,55.16,5,275.8
06-01-2025,Speaker,Electronics,4578.75,2,9157.5
24-05-2025,Watch,Accessories,3562.04,8,28496.32
18-04-2025,Mouse,Electronics,677.71,4,2710.84
10-11-2025,Mouse,Electronics,643.09,5,3215.45
03-11-2025,Headphones,Electronics,3147.85,4,12591.4
23-01-2025,Phone,Electronics,20755.99,9,186803.91
27-03-2025,Watch,Accessories,3680.13,1,3680.13
08-09-2025,Tablet,Electronics,27461.28,7,192228.96
19-06-2025,Mouse,Electronics,642.42,10,6424.2
28-04-2025,Speaker,Electronics,4568.11,1,4568.11
07-08-2025,Jeans,Fashion,1745.63,6,10473.78
20-08-2025,Headphones,Electronics,3117.56,1,3117.56
19-02-2025,Watch,Accessories,3550.19,5,17750.95
09-04-2025,Keyboard,Electronics,1596.69,4,6386.76
24-01-2025,Jeans,Fashion,1684.58,4,6738.32
12-04-2025,Keyboard,Electronics,1438.5,1,1438.5
05-12-2025,Phone,Electronics,18902.5,3,56707.5
17-01-2025,Mouse,Electronics,731.6,4,2926.4
07-07-2025,Watch,Accessories,3679.61,5,18398.05
18-12-2025,Milk,Grocery,51.19,2,102.38
23-03-2025,Phone,Electronics,19512.34,3,58537.02
11-07-2025,Laptop,Electronics,50330.3,7,352312.1
25-02-2025,Mouse,Electronics,737.02,4,2948.08
07-02-2025,Keyboard,Electronics,1474.52,7,10321.64
28-04-2025,Jeans,,1912.54,5,9562.7
24-09-2025,Jeans,Fashion,1819.8,9,16378.2
30-10-2025,Speaker,Electronics,4915.7,10,49157
18-06-2025,Speaker,Electronics,4457.75,10,44577.5
30-09-2025,Watch,Accessories,3547.11,8,28376.88
06-08-2025,Keyboard,Electronics,1533.28,8,
23-05-2025,Rice,Grocery,57.12,4,228.48
11-01-2025,Shoes,Fashion,2452.91,7,17170.37
02-10-2025,Phone,,21708.99,10,217089.9
01-03-2025,Bread,Grocery,41.56,1,41.56
28-04-2025,Jeans,Fashion,1872.1,2,3744.2
14-10-2025,Phone,Electronics,19578.43,10,195784.3
31-12-2025,Jeans,Fashion,1914.01,1,1914.01
23-09-2025,Keyboard,Electronics,1511.71,4,6046.84
06-03-2025,Shoes,Fashion,2704,9,24336
07-11-2025,Headphones,Electronics,3230.65,4,12922.6
03-10-2025,Headphones,Electronics,2750.14,9,24751.26
03-10-2025,Mouse,Electronics,666.35,6,3998.1
09-10-2025,Keyboard,Electronics,1598.43,1,1598.43
07-08-2025,Phone,Electronics,21400.98,4,85603.92
13-03-2025,Bread,Grocery,42.32,2,84.64
23-09-2025,Keyboard,Electronics,1537.45,2,3074.9
05-08-2025,Jeans,Fashion,1848.19,2,3696.38
14-06-2025,Phone,Electronics,18658.54,5,93292.7
22-06-2025,Laptop,Electronics,45331.06,1,45331.06
14-01-2025,Bread,Grocery,41.32,1,41.32
16-01-2025,Mouse,Electronics,675.15,10,6751.5
11-02-2025,Mouse,Electronics,726.31,8,5810.48
20-02-2025,Phone,Electronics,21134.6,9,190211.4
28-11-2025,Rice,Grocery,54.69,10,546.9
14-01-2025,Jeans,Fashion,1673.92,6,10043.52
10-06-2025,Milk,Grocery,56.89,9,512.01
27-11-2025,T-Shirt,Fashion,840.4,5,4202
23-03-2025,Mouse,Electronics,706.41,3,2119.23
